month,year,hour,x,full name,lat,lon
8,2011,12,10.9753304,16th St. Mission,37.765062,-122.419694
9,2011,12,10.8206278,16th St. Mission,37.765062,-122.419694
10,2011,12,10.67175573,16th St. Mission,37.765062,-122.419694
11,2011,12,10.82015066,16th St. Mission,37.765062,-122.419694
12,2011,12,10.7260755,16th St. Mission,37.765062,-122.419694
1,2011,13,10.97766323,16th St. Mission,37.765062,-122.419694
2,2011,13,11.3538316,16th St. Mission,37.765062,-122.419694
3,2011,13,11.08611599,16th St. Mission,37.765062,-122.419694
4,2011,13,11.34029591,16th St. Mission,37.765062,-122.419694
5,2011,13,11.86375105,16th St. Mission,37.765062,-122.419694
6,2011,13,11.56157205,16th St. Mission,37.765062,-122.419694
7,2011,13,11.10245555,16th St. Mission,37.765062,-122.419694
8,2011,13,11.17330017,16th St. Mission,37.765062,-122.419694
9,2011,13,11.39675768,16th St. Mission,37.765062,-122.419694
10,2011,13,11.56849953,16th St. Mission,37.765062,-122.419694
11,2011,13,11.35549645,16th St. Mission,37.765062,-122.419694
12,2011,13,11.78710772,16th St. Mission,37.765062,-122.419694
1,2011,14,11.37581699,16th St. Mission,37.765062,-122.419694
2,2011,14,12.08172635,16th St. Mission,37.765062,-122.419694
3,2011,14,11.62581699,16th St. Mission,37.765062,-122.419694
4,2011,14,11.88860972,16th St. Mission,37.765062,-122.419694
5,2011,14,12.5016129,16th St. Mission,37.765062,-122.419694
6,2011,14,11.83598326,16th St. Mission,37.765062,-122.419694
7,2011,14,11.42891761,16th St. Mission,37.765062,-122.419694
8,2011,14,11.86715566,16th St. Mission,37.765062,-122.419694
9,2011,14,11.85714286,16th St. Mission,37.765062,-122.419694
10,2011,14,11.99730942,16th St. Mission,37.765062,-122.419694
11,2011,14,11.78017241,16th St. Mission,37.765062,-122.419694
12,2011,14,12.28062914,16th St. Mission,37.765062,-122.419694
1,2011,15,12.65923567,16th St. Mission,37.765062,-122.419694
2,2011,15,13.32841008,16th St. Mission,37.765062,-122.419694
3,2011,15,13.1420765,16th St. Mission,37.765062,-122.419694
4,2011,15,13.72213115,16th St. Mission,37.765062,-122.419694
5,2011,15,14.66953798,16th St. Mission,37.765062,-122.419694
6,2011,15,13.46789727,16th St. Mission,37.765062,-122.419694
7,2011,15,13.04433888,16th St. Mission,37.765062,-122.419694
8,2011,15,13.85926505,16th St. Mission,37.765062,-122.419694
9,2011,15,13.72632424,16th St. Mission,37.765062,-122.419694
10,2011,15,13.94046592,16th St. Mission,37.765062,-122.419694
11,2011,15,13.58457711,16th St. Mission,37.765062,-122.419694
12,2011,15,13.68508287,16th St. Mission,37.765062,-122.419694
1,2011,16,16.06931464,16th St. Mission,37.765062,-122.419694
2,2011,16,16.67095116,16th St. Mission,37.765062,-122.419694
3,2011,16,16.5668693,16th St. Mission,37.765062,-122.419694
4,2011,16,17.23968872,16th St. Mission,37.765062,-122.419694
5,2011,16,17.6397281,16th St. Mission,37.765062,-122.419694
6,2011,16,17.065625,16th St. Mission,37.765062,-122.419694
7,2011,16,15.97546012,16th St. Mission,37.765062,-122.419694
8,2011,16,17.34210526,16th St. Mission,37.765062,-122.419694
9,2011,16,17.54638365,16th St. Mission,37.765062,-122.419694
10,2011,16,17.50963956,16th St. Mission,37.765062,-122.419694
11,2011,16,16.84722222,16th St. Mission,37.765062,-122.419694
12,2011,16,16.84040093,16th St. Mission,37.765062,-122.419694
1,2011,17,20.18090062,16th St. Mission,37.765062,-122.419694
2,2011,17,21.03483432,16th St. Mission,37.765062,-122.419694
3,2011,17,21.22364458,16th St. Mission,37.765062,-122.419694
4,2011,17,21.28438228,16th St. Mission,37.765062,-122.419694
5,2011,17,22.1040724,16th St. Mission,37.765062,-122.419694
6,2011,17,22.00311526,16th St. Mission,37.765062,-122.419694
7,2011,17,20.26606198,16th St. Mission,37.765062,-122.419694
8,2011,17,21.76321668,16th St. Mission,37.765062,-122.419694
9,2011,17,21.88620421,16th St. Mission,37.765062,-122.419694
10,2011,17,22.32975207,16th St. Mission,37.765062,-122.419694
11,2011,17,21.32711039,16th St. Mission,37.765062,-122.419694
12,2011,17,19.71298405,16th St. Mission,37.765062,-122.419694
1,2011,18,18.26712856,16th St. Mission,37.765062,-122.419694
2,2011,18,18.97123519,16th St. Mission,37.765062,-122.419694
3,2011,18,18.65491373,16th St. Mission,37.765062,-122.419694
4,2011,18,19.50625,16th St. Mission,37.765062,-122.419694
5,2011,18,19.46830723,16th St. Mission,37.765062,-122.419694
6,2011,18,20.58333333,16th St. Mission,37.765062,-122.419694
7,2011,18,18.78080121,16th St. Mission,37.765062,-122.419694
8,2011,18,20.71877337,16th St. Mission,37.765062,-122.419694
9,2011,18,20.73802164,16th St. Mission,37.765062,-122.419694
10,2011,18,21.39693356,16th St. Mission,37.765062,-122.419694
11,2011,18,19.66208569,16th St. Mission,37.765062,-122.419694
12,2011,18,18.23498099,16th St. Mission,37.765062,-122.419694
1,2011,19,11.70804059,16th St. Mission,37.765062,-122.419694
2,2011,19,13.03875969,16th St. Mission,37.765062,-122.419694
3,2011,19,13.00843558,16th St. Mission,37.765062,-122.419694
4,2011,19,13.56784314,16th St. Mission,37.765062,-122.419694
5,2011,19,13.29593373,16th St. Mission,37.765062,-122.419694
6,2011,19,13.9758567,16th St. Mission,37.765062,-122.419694
7,2011,19,13.06461307,16th St. Mission,37.765062,-122.419694
8,2011,19,14.17921687,16th St. Mission,37.765062,-122.419694
9,2011,19,14.1568323,16th St. Mission,37.765062,-122.419694
10,2011,19,14.30090684,16th St. Mission,37.765062,-122.419694
11,2011,19,12.43800979,16th St. Mission,37.765062,-122.419694
12,2011,19,11.9525661,16th St. Mission,37.765062,-122.419694
1,2011,20,8.347615198,16th St. Mission,37.765062,-122.419694
2,2011,20,9.442477876,16th St. Mission,37.765062,-122.419694
3,2011,20,9.390831391,16th St. Mission,37.765062,-122.419694
4,2011,20,10.11004016,16th St. Mission,37.765062,-122.419694
5,2011,20,10.25623053,16th St. Mission,37.765062,-122.419694
6,2011,20,10.98721023,16th St. Mission,37.765062,-122.419694
7,2011,20,9.889318885,16th St. Mission,37.765062,-122.419694
8,2011,20,10.28460342,16th St. Mission,37.765062,-122.419694
9,2011,20,10.14206788,16th St. Mission,37.765062,-122.419694
10,2011,20,9.842639594,16th St. Mission,37.765062,-122.419694
11,2011,20,8.810878661,16th St. Mission,37.765062,-122.419694
12,2011,20,9.359238699,16th St. Mission,37.765062,-122.419694
1,2011,21,7.892358258,16th St. Mission,37.765062,-122.419694
2,2011,21,8.713644524,16th St. Mission,37.765062,-122.419694
3,2011,21,8.569144684,16th St. Mission,37.765062,-122.419694
4,2011,21,9.303425775,16th St. Mission,37.765062,-122.419694
5,2011,21,9.2743083,16th St. Mission,37.765062,-122.419694
6,2011,21,10.60827251,16th St. Mission,37.765062,-122.419694
7,2011,21,9.529319781,16th St. Mission,37.765062,-122.419694
8,2011,21,9.84236055,16th St. Mission,37.765062,-122.419694
9,2011,21,9.469155844,16th St. Mission,37.765062,-122.419694
10,2011,21,9.388888889,16th St. Mission,37.765062,-122.419694
11,2011,21,8.800518135,16th St. Mission,37.765062,-122.419694
12,2011,21,8.755465587,16th St. Mission,37.765062,-122.419694
1,2011,22,7.552047782,16th St. Mission,37.765062,-122.419694
2,2011,22,7.866055046,16th St. Mission,37.765062,-122.419694
3,2011,22,8.024106401,16th St. Mission,37.765062,-122.419694
4,2011,22,8.488255034,16th St. Mission,37.765062,-122.419694
5,2011,22,8.528363047,16th St. Mission,37.765062,-122.419694
6,2011,22,9.494214876,16th St. Mission,37.765062,-122.419694
7,2011,22,8.524239934,16th St. Mission,37.765062,-122.419694
8,2011,22,8.80772325,16th St. Mission,37.765062,-122.419694
9,2011,22,9.084832905,16th St. Mission,37.765062,-122.419694
10,2011,22,9.031992687,16th St. Mission,37.765062,-122.419694
11,2011,22,8.218278616,16th St. Mission,37.765062,-122.419694
12,2011,22,8.93608074,16th St. Mission,37.765062,-122.419694
1,2011,23,6.223423423,16th St. Mission,37.765062,-122.419694
2,2011,23,6.608433735,16th St. Mission,37.765062,-122.419694
3,2011,23,6.550839965,16th St. Mission,37.765062,-122.419694
4,2011,23,7.047326906,16th St. Mission,37.765062,-122.419694
5,2011,23,6.72813036,16th St. Mission,37.765062,-122.419694
6,2011,23,8.188368056,16th St. Mission,37.765062,-122.419694
7,2011,23,6.904480135,16th St. Mission,37.765062,-122.419694
8,2011,23,7.072512648,16th St. Mission,37.765062,-122.419694
9,2011,23,7.182862191,16th St. Mission,37.765062,-122.419694
10,2011,23,6.972718721,16th St. Mission,37.765062,-122.419694
11,2011,23,6.510638298,16th St. Mission,37.765062,-122.419694
12,2011,23,7.348856901,16th St. Mission,37.765062,-122.419694
1,2011,0,3.645299145,19th St. Oakland,37.80835,-122.268602
2,2011,0,3.822706065,19th St. Oakland,37.80835,-122.268602
3,2011,0,5.522666667,19th St. Oakland,37.80835,-122.268602
4,2011,0,4.563417891,19th St. Oakland,37.80835,-122.268602
5,2011,0,3.086471409,19th St. Oakland,37.80835,-122.268602
6,2011,0,3.764864865,19th St. Oakland,37.80835,-122.268602
7,2011,0,4.361916772,19th St. Oakland,37.80835,-122.268602
8,2011,0,2.702666667,19th St. Oakland,37.80835,-122.268602
9,2011,0,4.048387097,19th St. Oakland,37.80835,-122.268602
10,2011,0,4.146464646,19th St. Oakland,37.80835,-122.268602
11,2011,0,2.557692308,19th St. Oakland,37.80835,-122.268602
12,2011,0,3.217503218,19th St. Oakland,37.80835,-122.268602
1,2011,1,4.471518987,19th St. Oakland,37.80835,-122.268602
2,2011,1,1.814049587,19th St. Oakland,37.80835,-122.268602
3,2011,1,2.498233216,19th St. Oakland,37.80835,-122.268602
4,2011,1,1.931623932,19th St. Oakland,37.80835,-122.268602
5,2011,1,1.813609467,19th St. Oakland,37.80835,-122.268602
6,2011,1,1.943620178,19th St. Oakland,37.80835,-122.268602
7,2011,1,2.045698925,19th St. Oakland,37.80835,-122.268602
8,2011,1,1.641935484,19th St. Oakland,37.80835,-122.268602
9,2011,1,2.159292035,19th St. Oakland,37.80835,-122.268602
10,2011,1,2.365217391,19th St. Oakland,37.80835,-122.268602
11,2011,1,1.717647059,19th St. Oakland,37.80835,-122.268602
12,2011,1,2.193979933,19th St. Oakland,37.80835,-122.268602
1,2011,2,8.702702703,19th St. Oakland,37.80835,-122.268602
6,2011,2,1.5,19th St. Oakland,37.80835,-122.268602
10,2011,2,4.5,19th St. Oakland,37.80835,-122.268602
1,2011,3,3.222222222,19th St. Oakland,37.80835,-122.268602
2,2011,3,1,19th St. Oakland,37.80835,-122.268602
11,2011,3,1,19th St. Oakland,37.80835,-122.268602
1,2011,4,1.663043478,19th St. Oakland,37.80835,-122.268602
2,2011,4,1.425531915,19th St. Oakland,37.80835,-122.268602
3,2011,4,1.683168317,19th St. Oakland,37.80835,-122.268602
4,2011,4,1.504950495,19th St. Oakland,37.80835,-122.268602
5,2011,4,1.908045977,19th St. Oakland,37.80835,-122.268602
6,2011,4,1.60952381,19th St. Oakland,37.80835,-122.268602
7,2011,4,1.673469388,19th St. Oakland,37.80835,-122.268602
8,2011,4,1.598214286,19th St. Oakland,37.80835,-122.268602
9,2011,4,1.551020408,19th St. Oakland,37.80835,-122.268602
10,2011,4,1.522727273,19th St. Oakland,37.80835,-122.268602
11,2011,4,1.75,19th St. Oakland,37.80835,-122.268602
12,2011,4,1.495412844,19th St. Oakland,37.80835,-122.268602
1,2011,5,2.21958457,19th St. Oakland,37.80835,-122.268602
2,2011,5,2.346534653,19th St. Oakland,37.80835,-122.268602
3,2011,5,2.474576271,19th St. Oakland,37.80835,-122.268602
4,2011,5,2.465053763,19th St. Oakland,37.80835,-122.268602
5,2011,5,2.554987212,19th St. Oakland,37.80835,-122.268602
6,2011,5,2.324390244,19th St. Oakland,37.80835,-122.268602
7,2011,5,2.632653061,19th St. Oakland,37.80835,-122.268602
8,2011,5,2.687640449,19th St. Oakland,37.80835,-122.268602
9,2011,5,2.770975057,19th St. Oakland,37.80835,-122.268602
10,2011,5,2.876168224,19th St. Oakland,37.80835,-122.268602
11,2011,5,3.130232558,19th St. Oakland,37.80835,-122.268602
12,2011,5,2.9375,19th St. Oakland,37.80835,-122.268602
1,2011,6,4.374839538,19th St. Oakland,37.80835,-122.268602
2,2011,6,4.526243094,19th St. Oakland,37.80835,-122.268602
3,2011,6,4.725609756,19th St. Oakland,37.80835,-122.268602
4,2011,6,4.691421255,19th St. Oakland,37.80835,-122.268602
5,2011,6,4.773657289,19th St. Oakland,37.80835,-122.268602
6,2011,6,4.983204134,19th St. Oakland,37.80835,-122.268602
7,2011,6,4.963534362,19th St. Oakland,37.80835,-122.268602
8,2011,6,5.016434893,19th St. Oakland,37.80835,-122.268602
9,2011,6,5.075816993,19th St. Oakland,37.80835,-122.268602
10,2011,6,5.294436906,19th St. Oakland,37.80835,-122.268602
11,2011,6,5.3625,19th St. Oakland,37.80835,-122.268602
12,2011,6,5.177531207,19th St. Oakland,37.80835,-122.268602
1,2011,7,9.030720339,19th St. Oakland,37.80835,-122.268602
2,2011,7,9.342222222,19th St. Oakland,37.80835,-122.268602
3,2011,7,9.387221684,19th St. Oakland,37.80835,-122.268602
4,2011,7,9.406727829,19th St. Oakland,37.80835,-122.268602
5,2011,7,10.09278351,19th St. Oakland,37.80835,-122.268602
6,2011,7,9.472837022,19th St. Oakland,37.80835,-122.268602
7,2011,7,9.177730193,19th St. Oakland,37.80835,-122.268602
8,2011,7,10.14036786,19th St. Oakland,37.80835,-122.268602
9,2011,7,10.8314256,19th St. Oakland,37.80835,-122.268602
10,2011,7,10.57460317,19th St. Oakland,37.80835,-122.268602
11,2011,7,10.77680525,19th St. Oakland,37.80835,-122.268602
12,2011,7,8.904233871,19th St. Oakland,37.80835,-122.268602
1,2011,8,13.8125,19th St. Oakland,37.80835,-122.268602
2,2011,8,14.80341023,19th St. Oakland,37.80835,-122.268602
3,2011,8,14.92381786,19th St. Oakland,37.80835,-122.268602
4,2011,8,14.26654412,19th St. Oakland,37.80835,-122.268602
5,2011,8,13.97847534,19th St. Oakland,37.80835,-122.268602
6,2011,8,15.05454545,19th St. Oakland,37.80835,-122.268602
7,2011,8,14.38288288,19th St. Oakland,37.80835,-122.268602
8,2011,8,15.28631757,19th St. Oakland,37.80835,-122.268602
9,2011,8,16.1001773,19th St. Oakland,37.80835,-122.268602
10,2011,8,15.76476101,19th St. Oakland,37.80835,-122.268602
11,2011,8,16.70373832,19th St. Oakland,37.80835,-122.268602
12,2011,8,13.856,19th St. Oakland,37.80835,-122.268602
1,2011,9,11.82493126,19th St. Oakland,37.80835,-122.268602
2,2011,9,12.49098196,19th St. Oakland,37.80835,-122.268602
3,2011,9,12.83523225,19th St. Oakland,37.80835,-122.268602
4,2011,9,12.31288889,19th St. Oakland,37.80835,-122.268602
5,2011,9,11.63007779,19th St. Oakland,37.80835,-122.268602
6,2011,9,12.31074977,19th St. Oakland,37.80835,-122.268602
7,2011,9,11.37424373,19th St. Oakland,37.80835,-122.268602
8,2011,9,12.43873179,19th St. Oakland,37.80835,-122.268602
9,2011,9,13.16621984,19th St. Oakland,37.80835,-122.268602
10,2011,9,13.74129821,19th St. Oakland,37.80835,-122.268602
11,2011,9,13.2034358,19th St. Oakland,37.80835,-122.268602
12,2011,9,11.82578397,19th St. Oakland,37.80835,-122.268602
1,2011,10,7.58440367,19th St. Oakland,37.80835,-122.268602
2,2011,10,7.740118577,19th St. Oakland,37.80835,-122.268602
3,2011,10,8.311780337,19th St. Oakland,37.80835,-122.268602
4,2011,10,7.858834244,19th St. Oakland,37.80835,-122.268602
5,2011,10,7.84279476,19th St. Oakland,37.80835,-122.268602
6,2011,10,8.180543383,19th St. Oakland,37.80835,-122.268602
7,2011,10,8.012302285,19th St. Oakland,37.80835,-122.268602
8,2011,10,8.552264808,19th St. Oakland,37.80835,-122.268602
9,2011,10,8.663896584,19th St. Oakland,37.80835,-122.268602
10,2011,10,8.992467043,19th St. Oakland,37.80835,-122.268602
11,2011,10,8.712806026,19th St. Oakland,37.80835,-122.268602
12,2011,10,8.478026906,19th St. Oakland,37.80835,-122.268602
1,2011,11,7.692377495,19th St. Oakland,37.80835,-122.268602
2,2011,11,7.97582205,19th St. Oakland,37.80835,-122.268602
3,2011,11,7.993816254,19th St. Oakland,37.80835,-122.268602
4,2011,11,8.422698838,19th St. Oakland,37.80835,-122.268602
5,2011,11,7.535405872,19th St. Oakland,37.80835,-122.268602
6,2011,11,8.139635733,19th St. Oakland,37.80835,-122.268602
7,2011,11,8.071744907,19th St. Oakland,37.80835,-122.268602
8,2011,11,7.79245283,19th St. Oakland,37.80835,-122.268602
9,2011,11,8.418421053,19th St. Oakland,37.80835,-122.268602
10,2011,11,8.713610586,19th St. Oakland,37.80835,-122.268602
11,2011,11,8.644628099,19th St. Oakland,37.80835,-122.268602
12,2011,11,8.373782108,19th St. Oakland,37.80835,-122.268602
1,2011,12,7.440517241,19th St. Oakland,37.80835,-122.268602
2,2011,12,7.552830189,19th St. Oakland,37.80835,-122.268602
3,2011,12,7.833190026,19th St. Oakland,37.80835,-122.268602
4,2011,12,7.851502146,19th St. Oakland,37.80835,-122.268602
5,2011,12,7.590108969,19th St. Oakland,37.80835,-122.268602
6,2011,12,8.221551724,19th St. Oakland,37.80835,-122.268602
7,2011,12,7.84232715,19th St. Oakland,37.80835,-122.268602
8,2011,12,8.111018364,19th St. Oakland,37.80835,-122.268602
9,2011,12,8.200847458,19th St. Oakland,37.80835,-122.268602
10,2011,12,8.361721612,19th St. Oakland,37.80835,-122.268602
11,2011,12,8.189548273,19th St. Oakland,37.80835,-122.268602
12,2011,12,8.272419628,19th St. Oakland,37.80835,-122.268602
1,2011,13,7.237201365,19th St. Oakland,37.80835,-122.268602
2,2011,13,7.491604478,19th St. Oakland,37.80835,-122.268602
3,2011,13,7.477514309,19th St. Oakland,37.80835,-122.268602
4,2011,13,7.911663808,19th St. Oakland,37.80835,-122.268602
5,2011,13,7.973748975,19th St. Oakland,37.80835,-122.268602
6,2011,13,8.299829642,19th St. Oakland,37.80835,-122.268602
7,2011,13,7.780051151,19th St. Oakland,37.80835,-122.268602
8,2011,13,7.962601626,19th St. Oakland,37.80835,-122.268602
